dimension,steps,h,epsilon,h1_error,mean_norm_sq,variance,kl_target_to_euler,current_factor,prior_factor
256,64,0.015625,0.08,0.0064,0.002580749532107735,1.0068250774576406,0.0042359325465285425,84673535.99227811,26790916096
256,128,0.0078125,0.0,0.0,0.0,1.003394993726862,0.0007343364335808955,84673535.99227811,26790916096
256,128,0.0078125,0.02,0.0004,0.00016056046712243402,1.003394993726862,0.0008143450384351381,84673535.99227811,26790916096
256,128,0.0078125,0.04,0.0016,0.0006422418684897361,1.003394993726862,0.0010543708529836548,84673535.99227811,26790916096
256,128,0.0078125,0.08,0.0064,0.0025689674739589443,1.003394993726862,0.002014474111177722,84673535.99227811,26790916096
256,256,0.00390625,0.0,0.0,0.0,1.0016931383843208,0.0001830565265374673,84673535.99227811,26790916096
256,256,0.00390625,0.02,0.0004,0.00016019471033157625,1.0016931383843208,0.0002630184950187242,84673535.99227811,26790916096
256,256,0.00390625,0.04,0.0016,0.000640778841326305,1.0016931383843208,0.0005029044004909167,84673535.99227811,26790916096
256,256,0.00390625,0.08,0.0064,0.00256311536530522,1.0016931383843208,0.0014624480223512648,84673535.99227811,26790916096
256,512,0.001953125,0.0,0.0,0.0,1.0008454830200706,4.569833309554794e-05,84673535.99227811,26790916096
256,512,0.001953125,0.02,0.0004,0.00016001243518346978,1.0008454830200706,0.0001256369639285465,84673535.99227811,26790916096
256,512,0.001953125,0.04,0.0016,0.0006400497407338791,1.0008454830200706,0.00036545285644175307,84673535.99227811,26790916096
256,512,0.001953125,0.08,0.0064,0.0025601989629355166,1.0008454830200706,0.0013247164264803685,84673535.99227811,26790916096
